timestamp,building,energy_kwh,temperature_f,occupancy
2025-01-03 20:00:00,Building_A,472.30070534417314,37.13785950912209,30
2025-01-03 21:00:00,Building_B,438.33468757091157,36.94995654191695,30
2025-01-03 22:00:00,Building_D,340.6459231635281,33.76180922052321,30
2025-01-03 23:00:00,Building_C,304.78885855125463,52.00348089106104,30
2025-01-04 00:00:00,Building_B,222.69317133347016,13.327348074082519,21
2025-01-04 01:00:00,Building_C,168.14476773619785,37.95643651804321,21
2025-01-04 02:00:00,Building_A,158.5375945274155,28.651827526052664,21
2025-01-04 03:00:00,Building_B,200.60797266273275,30.487640345077708,21
2025-01-04 04:00:00,Building_A,219.27888178650647,38.33919022318011,21
2025-01-04 05:00:00,Building_B,174.25611049677747,27.13782714246876,21
2025-01-04 06:00:00,Building_A,219.76361844486487,48.613017306081545,21
2025-01-04 07:00:00,Building_A,204.22342640351815,28.56870935895902,21
2025-01-04 08:00:00,Building_C,209.98232091329908,41.17861947054776,70
2025-01-04 09:00:00,Building_C,366.4479617928226,51.23624412145279,70
2025-01-04 10:00:00,Building_A,367.58517193540695,19.2008026673687,70
2025-01-04 11:00:00,Building_B,368.59991331764115,29.365941551327268,70
2025-01-04 12:00:00,Building_B,391.07638856292454,39.74634053429337,70
2025-01-04 13:00:00,Building_B,396.1818476371998,37.99896633711006,70
2025-01-04 14:00:00,Building_A,342.300768568847,18.998071584065602,70
2025-01-04 15:00:00,Building_C,375.712091048652,37.24609000630509,70
2025-01-04 16:00:00,Building_D,405.4632750430992,32.10233061019587,70
2025-01-04 17:00:00,Building_D,334.75536735515243,33.481817313791495,70
2025-01-04 18:00:00,Building_B,336.3432539357408,33.26094827824029,70
2025-01-04 19:00:00,Building_C,302.7119528702862,34.04282942001329,21
2025-01-04 20:00:00,Building_B,320.36429809928825,37.883172064845766,21
2025-01-04 21:00:00,Building_B,310.0205034536662,23.319157745955124,21
2025-01-04 22:00:00,Building_B,225.4713446789528,34.075982612857196,21
2025-01-04 23:00:00,Building_C,212.70096524334284,44.81920380314202,21
2025-01-05 00:00:00,Building_A,183.54030971930092,25.07090404739346,21
2025-01-05 01:00:00,Building_D,174.59842733639584,26.941199467657057,21
2025-01-05 02:00:00,Building_A,187.43474020930145,24.898720420725162,21
2025-01-05 03:00:00,Building_D,164.09509568461016,35.82799467150787,21
2025-01-05 04:00:00,Building_A,187.34194762340073,29.97807347566106,21
2025-01-05 05:00:00,Building_B,199.28743070949366,40.57864658788466,21
2025-01-05 06:00:00,Building_B,235.4429301814645,41.30934083974079,21
2025-01-05 07:00:00,Building_A,223.40694286625668,29.016987768362924,21
2025-01-05 08:00:00,Building_C,241.68332704976882,30.698569456323153,70
2025-01-05 09:00:00,Building_D,365.13480115924045,31.857194522949055,70
2025-01-05 10:00:00,Building_C,406.2984584355715,20.03339530786478,70
2025-01-05 11:00:00,Building_B,375.34822263538706,34.493145416219555,70
2025-01-05 12:00:00,Building_C,383.7160911638745,25.228382884878883,70
2025-01-05 13:00:00,Building_A,418.4733315175781,36.045828951175245,70
2025-01-05 14:00:00,Building_C,394.47682682950847,45.57880788099988,70
2025-01-05 15:00:00,Building_C,353.41076806732536,28.165124738052384,70
2025-01-05 16:00:00,Building_C,372.77923388763355,34.32049937357636,70
2025-01-05 17:00:00,Building_A,344.61384926360597,34.3748525162194,70
2025-01-05 18:00:00,Building_A,310.11545113391145,45.601113662481715,70
2025-01-05 19:00:00,Building_C,352.9650422964492,23.205321597532432,21
2025-01-05 20:00:00,Building_D,323.01967584194614,21.97470635362191,21
2025-01-05 21:00:00,Building_C,355.2031543802169,36.71641954448069,21
2025-01-05 22:00:00,Building_B,260.6227645196183,39.708631014640396,21
2025-01-05 23:00:00,Building_A,224.21483636917858,7.408066379214517,21
2025-01-06 00:00:00,Building_C,256.4818496362083,32.12592400781795,30
2025-01-06 01:00:00,Building_A,242.56160517419715,34.17206477893065,30
2025-01-06 02:00:00,Building_B,243.36115596783253,50.5996700648693,30
2025-01-06 03:00:00,Building_B,280.73509345099103,24.9830002299217,30
2025-01-06 04:00:00,Building_D,295.79605866435344,23.917017146448487,30
2025-01-06 05:00:00,Building_D,227.81755220878026,47.891441322025514,30
2025-01-06 06:00:00,Building_D,297.7458696587156,35.62476458805302,30
2025-01-06 07:00:00,Building_B,323.074010013985,27.964450431530892,30
2025-01-06 08:00:00,Building_B,309.5953358595872,50.31458765854354,100
2025-01-06 09:00:00,Building_B,521.3653846498034,33.89584920160589,100
2025-01-06 10:00:00,Building_B,551.9095504884637,21.026541314333414,100
2025-01-06 11:00:00,Building_A,551.1733382402043,44.32514211736251,100
2025-01-06 12:00:00,Building_B,514.1114468241127,26.006249770462272,100
2025-01-06 13:00:00,Building_C,552.8491383601503,51.115296065094284,100
2025-01-06 14:00:00,Building_B,576.3246664586779,35.12458481097947,100
2025-01-06 15:00:00,Building_A,518.9855609411699,25.627644679241225,100
2025-01-06 16:00:00,Building_A,548.405912634238,37.14438834058749,100
2025-01-06 17:00:00,Building_B,392.4366157272688,29.31736938050487,100
2025-01-06 18:00:00,Building_B,465.3994580581461,43.53245186428456,100
2025-01-06 19:00:00,Building_C,470.27425599904143,45.42088504305915,30
2025-01-06 20:00:00,Building_C,474.9075189917029,45.68631557532349,30
2025-01-06 21:00:00,Building_B,466.6693159296048,40.0265225560743,30
2025-01-06 22:00:00,Building_C,301.3825379246887,46.44338791981811,30
2025-01-06 23:00:00,Building_C,343.2033800427103,49.185993740136865,30
2025-01-07 00:00:00,Building_A,284.5723109114258,18.198985417851084,30
2025-01-07 01:00:00,Building_A,248.10659476245038,46.19672977543745,30
2025-01-07 02:00:00,Building_A,246.37229786897825,15.353068038049923,30
2025-01-07 03:00:00,Building_C,229.03890187688515,25.977437971178237,30
2025-01-07 04:00:00,Building_D,259.33196492193696,22.60120213672645,30
2025-01-07 05:00:00,Building_D,271.94230443795635,29.64681258092748,30
2025-01-07 06:00:00,Building_A,327.06633058618667,27.243286520313976,30
2025-01-07 07:00:00,Building_B,310.39417743529486,18.98396674258,30
2025-01-07 08:00:00,Building_B,333.85939280090884,21.647576775806257,100
2025-01-07 09:00:00,Building_B,538.5067734328771,23.8132301468142,100
2025-01-07 10:00:00,Building_B,556.2917798138108,44.04635072575825,100
2025-01-07 11:00:00,Building_D,1275.1379515797526,21.40420853783351,100
2025-01-07 12:00:00,Building_C,531.2717565548471,37.79504401549854,100
2025-01-07 13:00:00,Building_B,545.2960612307503,32.56558949589168,100
2025-01-07 14:00:00,Building_D,578.8993542700257,29.509639604436217,100
2025-01-07 15:00:00,Building_C,554.0043794081407,24.154881061866973,100
2025-01-07 16:00:00,Building_C,526.5546290455186,32.79482451817538,100
2025-01-07 17:00:00,Building_D,444.57506237770133,29.73250572701774,100
2025-01-07 18:00:00,Building_A,449.0685423151494,21.18451996385605,100
2025-01-07 19:00:00,Building_A,455.0043247808629,10.893004788498217,30
2025-01-07 20:00:00,Building_B,444.520517610298,31.96704079672646,30
2025-01-07 21:00:00,Building_B,503.6895446108312,45.90903496185275,30
2025-01-07 22:00:00,Building_B,318.48763493230484,18.17200269035664,30
2025-01-07 23:00:00,Building_A,335.7754511324072,15.62005964286611,30
2025-01-08 00:00:00,Building_C,244.77154321146043,29.61506632615942,30
2025-01-08 01:00:00,Building_B,275.7760201530441,31.58691569419227,30
2025-01-08 02:00:00,Building_D,252.9704325588965,23.69049883588962,30
2025-01-08 03:00:00,Building_B,663.19346441161,33.45204060285458,30
2025-01-08 04:00:00,Building_C,262.01834375248757,22.22444755201449,30
2025-01-08 05:00:00,Building_A,217.07676882677615,58.16699946601593,30
2025-01-08 06:00:00,Building_A,324.7088599346085,21.97953276371266,30
2025-01-08 07:00:00,Building_B,340.3172129637801,49.08995663188834,30
2025-01-08 08:00:00,Building_D,348.77184917554746,15.3847993773104,100
2025-01-08 09:00:00,Building_D,563.6385982076648,15.151278610322606,100
2025-01-08 10:00:00,Building_A,533.9606264220723,39.602510946353604,100
2025-01-08 11:00:00,Building_C,544.5665192688513,21.761814805109456,100
2025-01-08 12:00:00,Building_D,557.5414425436109,29.969546139570074,100
2025-01-08 13:00:00,Building_B,559.6792327494891,30.554759146460952,100
2025-01-08 14:00:00,Building_D,555.760881587575,47.80134095075202,100
2025-01-08 15:00:00,Building_C,556.6383378443769,38.963511266524876,100
2025-01-08 16:00:00,Building_B,553.889042847566,27.79015519179737,100
2025-01-08 17:00:00,Building_B,456.5191128553794,38.081138912183334,100
2025-01-08 18:00:00,Building_C,456.9975479785097,45.010524331622996,100
2025-01-08 19:00:00,Building_A,476.15848733939345,54.084505258661814,30
2025-01-08 20:00:00,Building_B,468.5385474752832,29.808994711911357,30
2025-01-08 21:00:00,Building_C,416.21877486133997,46.32481917452506,30
2025-01-08 22:00:00,Building_A,318.503865725106,27.99627126832447,30
2025-01-08 23:00:00,Building_A,370.1164971867537,31.67669749074886,30
2025-01-09 00:00:00,Building_C,242.81278200919508,23.501556305352082,30
2025-01-09 01:00:00,Building_A,244.9575055939265,27.746787658381553,30
2025-01-09 02:00:00,Building_C,245.04946532454088,40.291386845852685,30
2025-01-09 03:00:00,Building_C,236.4114760824493,10.03485399167991,30
2025-01-09 04:00:00,Building_D,243.11413479847775,35.77300493044852,30
2025-01-09 05:00:00,Building_C,278.6087712653816,51.99317206249804,30
2025-01-09 06:00:00,Building_B,314.832291943059,26.870856250285847,30
2025-01-09 07:00:00,Building_C,327.86111532255836,17.477959565291023,30
2025-01-09 08:00:00,Building_A,341.5993725263964,20.745109527016233,100
2025-01-09 09:00:00,Building_D,563.3569807332636,22.634859825032635,100
2025-01-09 10:00:00,Building_D,581.6432723707215,37.90274619061788,100
2025-01-09 11:00:00,Building_A,570.0994129460149,38.72425018895093,100
2025-01-09 12:00:00,Building_B,577.8637325327879,26.88784323568815,100
2025-01-09 13:00:00,Building_C,533.4516223124505,27.046107570687532,100
2025-01-09 14:00:00,Building_A,596.7738220347497,37.23952667107794,100
2025-01-09 15:00:00,Building_B,530.0699408268482,38.607752317221404,100
2025-01-09 16:00:00,Building_C,525.7579124947966,15.451433281342307,100
2025-01-09 17:00:00,Building_C,460.6904529248507,40.07417361082801,100
2025-01-09 18:00:00,Building_C,431.9446996473879,29.39264835108181,100
2025-01-09 19:00:00,Building_A,471.4337621039568,16.70235696827192,30
2025-01-09 20:00:00,Building_B,457.3813093958264,38.96206364813418,30
2025-01-09 21:00:00,Building_A,448.55064301258966,25.44890232809068,30
2025-01-09 22:00:00,Building_A,320.0177885834947,30.354643419503038,30
2025-01-09 23:00:00,Building_C,314.7948345210776,20.820548436330498,30
2025-01-10 00:00:00,Building_A,255.96169521535708,30.556395880760576,30
2025-01-10 01:00:00,Building_C,223.32582855076228,46.65389755519094,30
2025-01-10 02:00:00,Building_B,279.77164538080575,5.406486429506273,30
2025-01-10 03:00:00,Building_D,283.8343464637631,31.82076426438146,30
2025-01-10 04:00:00,Building_D,223.84976610564354,24.221833124091248,30
2025-01-10 05:00:00,Building_C,276.44406692415873,10.25676435913353,30
2025-01-10 06:00:00,Building_A,337.97491555274667,30.696548540127917,30
2025-01-10 07:00:00,Building_D,370.3331555290945,36.40968181861269,30
2025-01-10 08:00:00,Building_D,350.2191993640698,36.4426331148604,100
2025-01-10 09:00:00,Building_B,512.1346765058042,22.994671148128564,100
2025-01-10 10:00:00,Building_C,512.604416558632,49.646869342627184,100
2025-01-10 11:00:00,Building_C,516.0268119698609,43.39157572861677,100
2025-01-10 12:00:00,Building_B,514.867416529522,38.06009951345639,100
2025-01-10 13:00:00,Building_C,533.4537891664539,44.51651471399825,100
2025-01-10 14:00:00,Building_A,565.4364538034547,31.690417493634268,100
2025-01-10 15:00:00,Building_B,591.5695745637681,4.159957711979779,100
2025-01-10 16:00:00,Building_C,519.0362915578858,39.43264094022715,100
2025-01-10 17:00:00,Building_B,441.1101050720024,29.776052801121576,100
2025-01-10 18:00:00,Building_A,429.4081402804734,37.51863655309501,100
2025-01-10 19:00:00,Building_B,,31.791512393348636,30
2025-01-10 20:00:00,Building_A,467.12059468627746,41.82690983945514,30
2025-01-10 21:00:00,Building_A,517.2152387145236,29.843144730987426,30
2025-01-10 22:00:00,Building_D,343.6722790763354,8.302785905155524,30
2025-01-10 23:00:00,Building_C,338.94415658739206,29.7745852782886,30
2025-01-11 00:00:00,Building_C,157.9353350777819,18.483153943836662,21
2025-01-11 01:00:00,Building_D,187.22003745207255,33.32936185222691,21
2025-01-11 02:00:00,Building_D,178.30641613895435,33.79036796548965,21
2025-01-11 03:00:00,Building_A,151.76083748507955,33.45226777129347,21
2025-01-11 04:00:00,Building_B,227.60169076537588,31.0394010027535,21
2025-01-11 05:00:00,Building_A,134.01285263922713,28.491346930264605,21
2025-01-11 06:00:00,Building_C,274.7005470726156,31.52735347370991,21
2025-01-11 07:00:00,Building_A,254.91445433647127,26.055354518617783,21
2025-01-11 08:00:00,Building_B,233.71133141799908,38.206720975506784,70
2025-01-11 09:00:00,Building_D,407.8906606786779,38.890362032149724,70
2025-01-11 10:00:00,Building_C,373.12511382927113,38.32941633793465,70
2025-01-11 11:00:00,Building_D,376.53369368334774,33.22053934503005,70
2025-01-11 12:00:00,Building_A,390.7923643826517,34.076876871631114,70
2025-01-11 13:00:00,Building_C,343.15026253978635,29.2050093419996,70
2025-01-11 14:00:00,Building_C,391.1327946303417,29.867276240342086,70
2025-01-11 15:00:00,Building_C,395.33766732448686,39.91649147922791,70
2025-01-11 16:00:00,Building_C,400.9656761195199,26.839552717826262,70
2025-01-11 17:00:00,Building_C,341.44509346778375,11.880819967962285,70
2025-01-11 18:00:00,Building_D,302.55030251545713,44.77926829238165,70
2025-01-11 19:00:00,Building_B,350.07719239521424,35.17815065629137,21
2025-01-11 20:00:00,Building_B,344.0368907893726,17.14439626963028,21
2025-01-11 21:00:00,Building_B,319.03792203252107,41.95857528718494,21
2025-01-11 22:00:00,Building_C,249.4679918041089,32.47017213123745,21
2025-01-11 23:00:00,Building_A,287.15409286468764,25.49629055929973,21
2025-01-12 00:00:00,Building_A,167.48994957198454,46.53384477117701,21
2025-01-12 01:00:00,Building_B,139.17302192646352,29.00261423390797,21
2025-01-12 02:00:00,Building_D,137.72643397784879,19.926041683536255,21
2025-01-12 03:00:00,Building_C,187.6615774794514,16.674726580826785,21
2025-01-12 04:00:00,Building_A,175.41072580695132,38.74819492166604,21
2025-01-12 05:00:00,Building_A,174.4580086519335,32.543188864542365,21
2025-01-12 06:00:00,Building_B,258.5420582876727,48.21108557787716,21
2025-01-12 07:00:00,Building_B,232.63576947809779,26.9886003272143,21
2025-01-12 08:00:00,Building_C,222.45225745386963,43.89016531107552,70
2025-01-12 09:00:00,Building_A,384.1309052707755,17.001630886764556,70
2025-01-12 10:00:00,Building_B,374.7320146324686,20.264297929878747,70
2025-01-12 11:00:00,Building_A,426.91349373968944,25.340615172046036,70
2025-01-12 12:00:00,Building_A,413.15010402660124,49.95877673095522,70
2025-01-12 13:00:00,Building_C,352.32340717571515,24.839438792660054,70
2025-01-12 14:00:00,Building_C,393.06998205578685,42.83609653905471,70
2025-01-12 15:00:00,Building_D,796.7975954176239,23.465859602503457,70
2025-01-12 16:00:00,Building_A,365.3818240390429,31.917219254499507,70
2025-01-12 17:00:00,Building_D,341.549895368345,32.358945497677,70
2025-01-12 18:00:00,Building_B,337.03782979252617,50.46707325736034,70
2025-01-12 19:00:00,Building_C,345.4331342799273,32.6361775995017,21
2025-01-12 20:00:00,Building_A,331.5123518628075,39.15007013801141,21
2025-01-12 21:00:00,Building_A,304.83461097167094,37.94368808923169,21
2025-01-12 22:00:00,Building_B,231.8576383936629,33.46713686433323,21
2025-01-12 23:00:00,Building_B,266.54615733277905,35.431090829517586,21
2025-01-13 00:00:00,Building_A,268.355053917521,17.10606940350694,30
2025-01-13 01:00:00,Building_D,571.1784336675111,23.179726587925717,30
2025-01-13 02:00:00,Building_D,257.3316109338987,27.986202426677735,30
2025-01-13 03:00:00,Building_A,244.97718612358318,43.07388428338713,30
2025-01-13 04:00:00,Building_A,243.0713277089894,33.94089992898308,30
2025-01-13 05:00:00,Building_B,267.0380523606539,41.76899078037066,30
2025-01-13 06:00:00,Building_D,326.39736264608297,33.27802697366783,30
2025-01-13 07:00:00,Building_D,324.26903822957314,51.10804588458785,30
2025-01-13 08:00:00,Building_B,367.3104805846868,31.34249738927012,100
2025-01-13 09:00:00,Building_C,,19.750649498110477,100
2025-01-13 10:00:00,Building_A,521.4026124351838,30.22259678512594,100
2025-01-13 11:00:00,Building_D,562.6817143721661,27.052966310822175,100
2025-01-13 12:00:00,Building_D,520.3939120265821,40.724573282801444,100
2025-01-13 13:00:00,Building_B,,26.333305874898944,100
2025-01-13 14:00:00,Building_A,531.7825613917752,25.30878918887357,100
2025-01-13 15:00:00,Building_C,556.0484425838082,49.20830297119534,100
2025-01-13 16:00:00,Building_B,,36.567532191537836,100
2025-01-13 17:00:00,Building_D,454.59581154373495,32.233076008858696,100
2025-01-13 18:00:00,Building_B,486.9840353497506,36.91404567019497,100
2025-01-13 19:00:00,Building_A,494.7622549909528,47.010388400044604,30
2025-01-13 20:00:00,Building_B,461.1968409871131,17.69224897881952,30
2025-01-13 21:00:00,Building_D,479.8147616754977,14.822063762383678,30
2025-01-13 22:00:00,Building_D,330.46202320407247,31.746109536155128,30
2025-01-13 23:00:00,Building_C,342.5699074025963,31.27716521929576,30
2025-01-14 00:00:00,Building_D,267.7160031730166,36.254575617849646,30
2025-01-14 01:00:00,Building_D,270.79696207059374,40.460135446712684,30
2025-01-14 02:00:00,Building_B,300.0405256367091,31.773969105551807,30
2025-01-14 03:00:00,Building_B,,24.195259936746563,30
2025-01-14 04:00:00,Building_B,231.96759980210166,29.188997071140452,30
2025-01-14 05:00:00,Building_D,270.38605739415505,37.52524085258385,30
2025-01-14 06:00:00,Building_B,341.51021124696507,24.014546843938177,30
2025-01-14 07:00:00,Building_A,370.0339241706692,45.83145000872275,30
2025-01-14 08:00:00,Building_B,349.9644662722718,35.934853854217494,100
2025-01-14 09:00:00,Building_C,556.3613388769019,45.07986637140105,100
2025-01-14 10:00:00,Building_B,548.2906673243093,41.501454709988316,100
2025-01-14 11:00:00,Building_B,534.4059817705274,31.758951218474987,100
2025-01-14 12:00:00,Building_B,532.9716399277111,27.161141659456785,100
2025-01-14 13:00:00,Building_A,538.93146512528,11.7333787025666,100
2025-01-14 14:00:00,Building_B,558.3737309569581,43.293244375395005,100
2025-01-14 15:00:00,Building_D,556.1198221991907,12.025886565404932,100
2025-01-14 16:00:00,Building_C,558.2703594546083,21.772074348015945,100
2025-01-14 17:00:00,Building_A,471.64543781405877,27.801003002208777,100
2025-01-14 18:00:00,Building_D,480.65758168657237,40.73158548619149,100
2025-01-14 19:00:00,Building_B,479.4756608192023,39.68123835134717,30
2025-01-14 20:00:00,Building_A,466.4890363711994,42.470983026121544,30
2025-01-14 21:00:00,Building_D,493.37418022021853,16.564621881648876,30
2025-01-14 22:00:00,Building_B,303.34095438916034,26.272315754514743,30
2025-01-14 23:00:00,Building_A,310.45559068153835,16.51220177487788,30
2025-01-15 00:00:00,Building_D,,35.95803533437409,30
2025-01-15 01:00:00,Building_B,285.19895205450575,44.75644482625774,30
2025-01-15 02:00:00,Building_B,258.47600255211887,29.085100210065097,30
2025-01-15 03:00:00,Building_C,248.0012030281926,23.5247650691019,30
2025-01-15 04:00:00,Building_C,274.975314007442,14.602862212219005,30
2025-01-15 05:00:00,Building_A,234.52099309017146,15.7378228541126,30
2025-01-15 06:00:00,Building_A,358.154409005634,24.919211338058588,30
2025-01-15 07:00:00,Building_B,320.6609352223514,24.398507277420787,30
2025-01-15 08:00:00,Building_B,337.5364378212051,19.170077758114303,100
2025-01-15 09:00:00,Building_D,542.7306532659559,20.548225759646193,100
2025-01-15 10:00:00,Building_A,529.2322501776423,37.20664420534209,100
2025-01-15 11:00:00,Building_A,513.2655001740131,44.0569146008143,100
2025-01-15 12:00:00,Building_C,553.638709044631,36.300416471910694,100
2025-01-15 13:00:00,Building_B,577.680072111274,55.07791694996068,100
2025-01-15 14:00:00,Building_A,546.967702365716,25.124565486604087,100
2025-01-15 15:00:00,Building_C,521.253167091059,38.29248971893585,100
2025-01-15 16:00:00,Building_B,547.5727038063218,12.017993154678923,100
2025-01-15 17:00:00,Building_B,452.38107745483813,7.448749742777142,100
2025-01-15 18:00:00,Building_C,464.78685187242525,36.525348918213346,100
2025-01-15 19:00:00,Building_B,464.9606351631937,15.257022794613697,30
2025-01-15 20:00:00,Building_C,,21.60094072874469,30
2025-01-15 21:00:00,Building_A,454.1115630584295,27.727143743922678,30
2025-01-15 22:00:00,Building_B,357.46174690820624,30.360391203980786,30
2025-01-15 23:00:00,Building_B,333.9431167372786,31.732056533643366,30
2025-01-16 00:00:00,Building_D,256.02198093429934,42.50654396007612,30
2025-01-16 01:00:00,Building_D,264.3605742196724,33.41036655822564,30
2025-01-16 02:00:00,Building_B,236.56743355166242,34.96628319676176,30
2025-01-16 03:00:00,Building_A,219.73062679463192,41.310094643278546,30
2025-01-16 04:00:00,Building_A,258.4271443090054,36.21920754235285,30
2025-01-16 05:00:00,Building_D,258.04797688476447,24.14646857487947,30
2025-01-16 06:00:00,Building_A,356.93840255300023,37.69950305341382,30
2025-01-16 07:00:00,Building_B,351.79800160075746,28.085744833132647,30
2025-01-16 08:00:00,Building_D,332.5385635143226,32.155790475814676,100
2025-01-16 09:00:00,Building_A,569.4316105376502,52.283571922302386,100
2025-01-16 10:00:00,Building_D,514.9454586436792,28.96464014422802,100
2025-01-16 11:00:00,Building_B,546.8337807426389,29.676008934995284,100
2025-01-16 12:00:00,Building_B,532.2369930964455,54.52435805344309,100
2025-01-16 13:00:00,Building_C,,33.709709715682195,100
2025-01-16 14:00:00,Building_C,559.5994615103351,37.7546866749443,100
2025-01-16 15:00:00,Building_D,572.3752923145439,32.86859163161803,100
2025-01-16 16:00:00,Building_C,561.1785717957353,34.811914239693756,100
2025-01-16 17:00:00,Building_C,437.65390288273966,27.179532051717832,100
2025-01-16 18:00:00,Building_D,461.32626946182563,22.496518168982654,100
2025-01-16 19:00:00,Building_D,472.44837226565124,34.068438519965255,30
2025-01-16 20:00:00,Building_A,480.3663321200462,16.294993963768228,30
2025-01-16 21:00:00,Building_C,440.82721301205834,32.63165459307174,30
2025-01-16 22:00:00,Building_B,372.93253001660946,34.22282717458284,30
2025-01-16 23:00:00,Building_D,319.547571690218,30.496580774190964,30
2025-01-17 00:00:00,Building_C,254.50449005295812,27.70594458874747,30
2025-01-17 01:00:00,Building_B,256.9499559367442,54.5045476781627,30
2025-01-17 02:00:00,Building_A,261.9927420225191,19.03624080736158,30
2025-01-17 03:00:00,Building_C,255.53022552325487,34.65403828348537,30
2025-01-17 04:00:00,Building_D,237.63185468861602,40.949243769444415,30
2025-01-17 05:00:00,Building_B,272.5767659082562,37.697938119037694,30
